post_id,title,event_num,match_text,snippet,type
29284,>>> COMBAT Evolved,4,DODGEBALL 4,"...n Road Park at 3pm DODGEBALL 44 Saturday, June 17th,2006 Wall High School at 6:30pm DODGEBALL 45 Saturday, June 24th, 2006 Wall High School at 6:30pm DODGEBALL 46 Friday, June 30th, 2006 Wall High School at 6:30pm",missing_event
29613,>>> The EXPECTATIONS,4,DODGEBALL 4,"...l certainly be a war for the ages; either the greatest run in dodgeball history comes crashing down or the incredible journey continues right through DODGEBALL 43. ___________________ With DODGEBALL 41's astounding numbers, it is often wondered what the numbers will say this week. Remember, three of the bigges...",missing_event
29613,>>> The EXPECTATIONS,4,DODGEBALL 4,"...er the greatest run in dodgeball history comes crashing down or the incredible journey continues right through DODGEBALL 43. ___________________ With DODGEBALL 41's astounding numbers, it is often wondered what the numbers will say this week. Remember, three of the biggest records were broken last week: I. Fem...",missing_event
29613,>>> The EXPECTATIONS,4,DODGEBALL 4,... seen a decrease. DODGEBALL 36: 12 players DODGEBALL XXX-SEVEN: 27 players DODGEBALL 38: 29 players DODGEBALL 39: 29 players DODGEBALL XL: 36 players DODGEBALL 41: 47 players Make your prediction! What do you think will happen at DODGEBALL 42!?,missing_event
29613,>>> The EXPECTATIONS,4,DODGEBALL 4,...BALL 38: 29 players DODGEBALL 39: 29 players DODGEBALL XL: 36 players DODGEBALL 41: 47 players Make your prediction! What do you think will happen at DODGEBALL 42!?,missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,">>> The WORLD HEAVYWEIGHT Championship Before the start of DODGEBALL 42, Derek Carty pointed something out that shows just how big a win it would have been had he defeated the mighty Joe Kelly last week: ""That was the mo...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...en had he defeated the mighty Joe Kelly last week: ""That was the most I had wanted to win ever at dodgeball."" - Derek Carty on June 4th, referring to DODGEBALL 41 The victory was no more than an hour away. Keeping his two-point lead was all that Derek needed to secure his name into the record books and forever...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"... claim to be the man who defeated Joe Kelly. However, the well-documented match between the two ended differently with Joe's streak still in tact. At DODGEBALL 42, Joe's next challanger was Prodigy Award winner Lenny Herrera, a man who has never once missed an event since his debut. There was only one question...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...ng of Captains"" Joe Kelly: the man who has undeniably dominated the dodgeball scene with four straight captains wins would be going for number ""5"" at DODGEBALL 42. It was match all eyes watched closely, with the outcome a must see. As the match began, it looked as if Kelly had the better all-around squad. As t...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...component would be thrown into the mix; Captains Dodgeball. The very game-type that gave Joe his first win some five events ago did a complete 360 at DODGEBALL 42. Having defeated Sara DeCuir in Captains Dodgeball at DODGEBALL 38, 42 was a completely different story as Joe did not earn a single win in the fina...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...There is certainly new meaning to the word ""Captain"". Already a Record Breaking Event > Attendance: 32 > New Players: 0 Despite a very solid turnout, DODGEBALL 42 marked only the fourth time there wasn't one new player. The previous times were at XXIV, TWENTY-SIX, and XXX-ONE. > Biggest Returns: Alysha Kelly (...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"... are still a mystery as it was unknown that night who won the captains battle. Lenny's record as of the comclusion of 42 will officially say 1 win. > DODGEBALL 42 was the first Ocean Road Park event since DODGEBALL 38 on April 28th. Next week, 43, follows with another ORP event. > Captains Dodgeball was played...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...ith another ORP event. > Captains Dodgeball was played for the second time, following DODGEBALL 38. > In a rare occurance, Steve Adams did not attend DODGEBALL 42. > Equally as rare concerns the equipment. Not a single dodge ball was lost at DODGEBALL 42. Almost all ORP events have seen at least one or two bal...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...ALL 38. > In a rare occurance, Steve Adams did not attend DODGEBALL 42. > Equally as rare concerns the equipment. Not a single dodge ball was lost at DODGEBALL 42. Almost all ORP events have seen at least one or two balls lost. Dodgeball Soldiers John Watters was an important factor in the outcome of the match...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"... Powerhouse Thrower award winner is always a top dog on the court. Had John not stayed in each of the games as long as he did, perhaps the outcome of DODGEBALL 42 may have been different. One of the newer female players was also a key ingredient with two crucial rimshots. Having claimed to never being able to ...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...gredient with two crucial rimshots. Having claimed to never being able to hit it, Melissa Kerr perhaps even shocked herself with the first rimshot of DODGEBALL 42. She would hit another one much to her credit. If only Kurt Gassner would become a full-time player, than the dodgeball world could be changed forev...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...ayers in history. . . . . . . . . . . . . . . . A New Era Begins When one hunts and kills, they immediately become the hunted. Lenny Herrera's win at DODGEBALL 42 may have been the most significant victory ever, as it ended what looked to be an unstoppable captain in Joe Kelly. But now that a new champion has ...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"...xpected that more will challenge for the ""title"" in the coming days, in hopes of getting the very opportunity to be deamed the new Captains Champion. DODGEBALL 43 ... June 11th ... 3pm ... ORP Poster Contest for DODGEBALL 43 Submission for all posters has been extended to Tuesday, June 6th. There are a few ent...",missing_event
30082,>>> The WORLD HEAVYWEIGHT Championship,4,DODGEBALL 4,"... days, in hopes of getting the very opportunity to be deamed the new Captains Champion. DODGEBALL 43 ... June 11th ... 3pm ... ORP Poster Contest for DODGEBALL 43 Submission for all posters has been extended to Tuesday, June 6th. There are a few entries already so if you'd like to enter, you still have time.",missing_event
30363,>>> The CONTEST Underway!,4,DODGEBALL 4,>>> The CONTEST Underway! The DODGEBALL 43 Poster Contest has officially begun! Choose from any of the six posters below and send in your vote to Undertaker13yrs@aol.com or simply MySpace or ...,missing_event
30363,>>> The CONTEST Underway!,4,#4,...r of dodgeball. Good luck to all contestants! DO NOT POST VOTES IN THE COMMENTS PAGE. *You can click on any of the pictures to enlarge them* #1 #2 #3 #4 #5 #6,missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...certainly wished a speedy recovery. In order to keep him in the dodgeball scene, Dan is now in full control of all promotional posters. Starting with DODGEBALL 45, all posters will be created by him. The Facts > Attendance: 23 > New Players: (2) Tina and Joe L. > Biggest Returns: Chi So (Last played at DODGEBA...",missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...which certainly had a different feel. Upon the arrival of tennis players, the action moved back to the basketball courts. > Similiarly to last week's DODGEBALL 42, not a single dodge ball was lost despite the event being held at ORP. > DODGEBALL 43 Poster Contest Results: #1 ... 44% (Created by Dan Spengeman) ...",missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...oved back to the basketball courts. > Similiarly to last week's DODGEBALL 42, not a single dodge ball was lost despite the event being held at ORP. > DODGEBALL 43 Poster Contest Results: #1 ... 44% (Created by Dan Spengeman) #5 ... 32% (Created by John Tronolone) #6 ... 16% (Created by Justin Pierce) #4 ... 8%...",missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...Detroit next April. Get the story: http://wwecoowner.livejournal.com/ ."" Schedule DODGEBALL XLIV Saturday, June 17th, 2006 Wall High School at 6:30pm DODGEBALL 45 Saturday, June 24th, 2006 Wall High School at 6:30pm DODGEBALL 46 Friday, June 30th, 2006 Wall High School at 6:30pm DODGEBALL 47 Friday, July 7th, ...",missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...om/ ."" Schedule DODGEBALL XLIV Saturday, June 17th, 2006 Wall High School at 6:30pm DODGEBALL 45 Saturday, June 24th, 2006 Wall High School at 6:30pm DODGEBALL 46 Friday, June 30th, 2006 Wall High School at 6:30pm DODGEBALL 47 Friday, July 7th, 2006 Wall High School at 6:30pm",missing_event
30555,>>> Took Long ENOUGH,4,DODGEBALL 4,"...gh School at 6:30pm DODGEBALL 45 Saturday, June 24th, 2006 Wall High School at 6:30pm DODGEBALL 46 Friday, June 30th, 2006 Wall High School at 6:30pm DODGEBALL 47 Friday, July 7th, 2006 Wall High School at 6:30pm",missing_event
30555,>>> Took Long ENOUGH,4,#4,...DGEBALL 43 Poster Contest Results: #1 ... 44% (Created by Dan Spengeman) #5 ... 32% (Created by John Tronolone) #6 ... 16% (Created by Justin Pierce) #4 ... 8% (Created by Diana DiBuccio) #2 ... 0% (Created by Diana DiBuccio) #3 ... 0% (Created by Diana DiBuccio and John Tronolone) DODGEBALL XLIV It's...,missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"...attle was 5 to 1. ... Lurking in the background, and more so in spirit, was soon-to-return Kevin Adams who had already challenged Lenny to a match at DODGEBALL 45. But now that a new champ has been crowned, what will become of this most unique situation? Will Kevin square off against Wesley at 45? Modern Marve...",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"... DODGEBALL XLIV certainly added more competition. Hopefully they enjoyed themselves and will be making their return to dodge ball at the next outing. DODGEBALL 45: His Time is Now With a brand new champ in town, Wesley's road to becoming the greatest captain of all-time has begun. His first challenge is curren...",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"...tain of all-time has begun. His first challenge is currently unknown, although it has been noted that Kevin Adams reserved the #1 contender's spot at DODGEBALL 45. However, the youngest of the Adams clan was looking to dethrone rival Lenny Herrera. Will Kevin keep his spot as the challenger or step out of cont...",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"... Wesley is fully prepared to battle come this Saturday at Wall High School. The story has seen its twists and turns already and will only continue as DODGEBALL 45 approaches. And not to overlook DODGEBALL 45, the winner of this next captains war will go on to face Sara DeCuir at DODGEBALL 46. >>> DODGEBALL 45 ...",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"... Saturday at Wall High School. The story has seen its twists and turns already and will only continue as DODGEBALL 45 approaches. And not to overlook DODGEBALL 45, the winner of this next captains war will go on to face Sara DeCuir at DODGEBALL 46. >>> DODGEBALL 45 ... Saturday, June 24th, 2006 ... Wall High S...",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"...ll only continue as DODGEBALL 45 approaches. And not to overlook DODGEBALL 45, the winner of this next captains war will go on to face Sara DeCuir at DODGEBALL 46. >>> DODGEBALL 45 ... Saturday, June 24th, 2006 ... Wall High School at 6:30pm",missing_event
30725,>>> The GOLDEN Return,4,DODGEBALL 4,"...s DODGEBALL 45 approaches. And not to overlook DODGEBALL 45, the winner of this next captains war will go on to face Sara DeCuir at DODGEBALL 46. >>> DODGEBALL 45 ... Saturday, June 24th, 2006 ... Wall High School at 6:30pm",missing_event
30984,>>> CheckMATE?,4,DODGEBALL 4,"...s arguably the most destructive female competitor to ever grace the dodgeball court, Sara DeCuir. She will face the winner of this weekend's match at DODGEBALL 46. You can bet she will be at her best come [Friday] June 30th. -- The Irony of the ""SpengePoster"" The poster you see above is created by injured vete...",missing_event
30984,>>> CheckMATE?,4,DODGEBALL 4,"... 30, the aftermath proved to be a turn-around as far as attendance was concerned. From 34 at DODGEBALL 30, XXX-ONE saw the lowest of the low with 12. DODGEBALL 43: Just two weeks ago, the second of two consecutive ORP events saw the lowest attendance for any event thus far in Season V with 23. In Dan's defense...",missing_event
30984,>>> CheckMATE?,4,DODGEBALL 4,"...In Dan's defense, DODGEBALL 21, DODGEBALL 33, and DODGEBALL 38 saw great numbers: 30, 34, 29. ......... Concerns, questions; they are all answered at DODGEBALL 45. June 24th ... 6:30pm ... WHS.",missing_event
31469,>>> A New CONTENDER,4,DODGEBALL 4,">>> A New CONTENDER At DODGEBALL 45, the third inter-gender captains battle will take place. News of Kevin Adams's decision to step down came in the latter part of this past week, info...",missing_event
31469,>>> A New CONTENDER,4,DODGEBALL 4,"...io. As always, card is subject to change. But for now, expect a wild evening when Wesley Hebrew defends against his new challenger, Diana DiBuccio. > DODGEBALL 46: Champion vs. Sara DeCuir > DODGEBALL 47: Challenger Needed! > DODGEBALL 48: Challenger Needed! > DODGEBALL 49: Champion vs. John Tronolone DODGEBAL...",missing_event
31469,>>> A New CONTENDER,4,DODGEBALL 4,"... But for now, expect a wild evening when Wesley Hebrew defends against his new challenger, Diana DiBuccio. > DODGEBALL 46: Champion vs. Sara DeCuir > DODGEBALL 47: Challenger Needed! > DODGEBALL 48: Challenger Needed! > DODGEBALL 49: Champion vs. John Tronolone DODGEBALL 50 The date for DODGEBALL 50 has change...",missing_event
31469,>>> A New CONTENDER,4,DODGEBALL 4,"... when Wesley Hebrew defends against his new challenger, Diana DiBuccio. > DODGEBALL 46: Champion vs. Sara DeCuir > DODGEBALL 47: Challenger Needed! > DODGEBALL 48: Challenger Needed! > DODGEBALL 49: Champion vs. John Tronolone DODGEBALL 50 The date for DODGEBALL 50 has changed. It was originally scheduled to t...",missing_event
